name,icao,score
Phu Quoc International Airport,VVPQ,0.39821725789130735
Grand Junction Regional Airport,KGJT,0.39804028942731506
Kalymnos Airport,LGKY,0.39784365971397073
Tozeur Nefta International Airport,DTTZ,0.39743844280089735
Sovetskiy Airport,USHS,0.3973974116788609
Lengpui Airport,VELP,0.3970368363041749
Sukkur Airport,OPSK,0.39682929222592406
Paderborn Lippstadt Airport,EDLP,0.39633116372350485
Gladstone Airport,YGLA,0.39630905253181953
Radin Inten II (Branti) Airport,WIAT,0.39626918479433276
Richmond Airport,YRMD,0.39620545655031364
Ancona Falconara Airport,LIPY,0.3961659663713195
Aba Tenna Dejazmach Yilma International Airport,HADR,0.39609753919331997
Sumburgh Airport,EGPB,0.395152400082521
Takamatsu Airport,RJOT,0.39492573428808
Sundsvall-Härnösand Airport,ESNN,0.39453541994812225
Jalaluddin Airport,WAMG,0.39451522163168545
Sultan Thaha Airport,WIPA,0.39395895747222914
Sunshine Coast Airport,YBMC,0.3936562219370691
Halmstad Airport,ESMT,0.39364404611247034
Cam Ranh Airport,VVCR,0.3936066995794407
Missoula International Airport,KMSO,0.3931411659827793
Hat Yai International Airport,VTSS,0.39205319920007853
Aarhus Airport,EKAH,0.39199051700547666
Fabio Alberto Leon Bentley Airport,SKMU,0.39169378637117036
Capital City Airport,KLAN,0.39158640164893677
Cheongju International Airport/Cheongju Air Base (K-59/G-513),RKTU,0.39153337120635984
Raivavae Airport,NTAV,0.3913284841291816
Kopitnari Airport,UGKO,0.3900018583981077
Golfito Airport,MRGF,0.38993923797227154
Bangor International Airport,KBGR,0.38991742936638324
Lar Airport,OISL,0.38983360085833907
Varna Airport,LBWN,0.3898141511902165
Maastricht Aachen Airport,EHBK,0.38976030109534526
Karluk Airport,PAKY,0.38971937308961446
Pakse International Airport,VLPS,0.3893614006991651
Biju Patnaik Airport,VEBS,0.3891122415537263
Kasane Airport,FBKE,0.38897712846764576
Kerman Airport,OIKK,0.3880791685885921
Namsos Høknesøra Airport,ENNM,0.3879842087399889
Shreveport Regional Airport,KSHV,0.3874686492229955
Tachileik Airport,VYTL,0.38737495091389207
Udon Thani Airport,VTUD,0.38685710026027587
Jiamusi Airport,ZYJM,0.38668190803184876
Rurenabaque Airport,SLRQ,0.38643926737875545
Playa De Oro International Airport,MMZO,0.3864259833902409
Sokol Airport,UHMM,0.38639447968499513
Valdez Pioneer Field,PAVD,0.38599657350349686
Sand Point Airport,PASD,0.38599657350349686
Homer Airport,PAHO,0.38599657350349686
Ayers Rock Connellan Airport,YAYE,0.38596157960489946
Gurupi Airport,SWGI,0.385875
Plattsburgh International Airport,KPBG,0.3852893800084232
Samarkand Airport,UTSS,0.38520313969367664
Bahawalpur Airport,OPBW,0.384388389422654
Fuyang Xiguan Airport,ZSFY,0.38414371765316624
Mudanjiang Hailang International Airport,ZYMD,0.3837692954633217
Quelimane Airport,FQQL,0.38333795588126873
Maharana Pratap Airport,VAUD,0.38316861297583166
Tuktoyaktuk Airport,CYUB,0.3831625316206023
Fort Mcpherson Airport,CZFM,0.3831625316206023
Paulatuk (Nora Aliqatchialuk Ruben) Airport,CYPC,0.3831625316206023
Perales Airport,SKIB,0.3820435747863298
Los Garzones Airport,SKMR,0.3820435747863298
Pickle Lake Airport,CYPL,0.38142576235798453
Kongolo Airport,FZRQ,0.38115852278870904
Clermont-Ferrand Auvergne Airport,LFLC,0.3806941191126199
Sainte Marie Airport,FMMS,0.3805531969850489
Stornoway Airport,EGPO,0.3803456766717834
Merimbula Airport,YMER,0.3803201234242199
Fergana International Airport,UTKF,0.3802753671156031
Altai Airport,ZMAT,0.38021689644695283
Basrah International Airport,ORMM,0.3796161948573269
Pescara International Airport,LIBP,0.37912138146830227
Aneityum Airport,NVVA,0.37881128272421677
Turbat International Airport,OPTU,0.37878958152736575
King Cove Airport,PAVC,0.3787028255836862
False Pass Airport,PAKF,0.3787028255836862
Nelson Lagoon Airport,PAOU,0.3787028255836862
Baton Rouge Metropolitan Airport,KBTR,0.3786982948917023
General Francisco Javier Mina International Airport,MMTM,0.3782214856286461
Denny Island Airport,CYJQ,0.3780315750168996
Kaukura Airport,NTGK,0.3777792373708005
Asahikawa Airport,RJEC,0.37766456483954153
Pilot Point Airport,PAPN,0.37750611815404866
South Naknek Nr 2 Airport,PFWS,0.37750611815404866
New Plymouth Airport,NZNP,0.377427479035279
Rotorua Regional Airport,NZRO,0.377427479035279
Tauranga Airport,NZTG,0.377427479035279
Woodbourne Airport,NZWB,0.377427479035279
Hawke's Bay Airport,NZNR,0.377427479035279
Samos Airport,LGSM,0.3771771401145312
General Leobardo C. Ruiz International Airport,MMZC,0.37711859560729905
Joshua Mqabuko Nkomo International Airport,FVBU,0.3765343604585853
Sittwe Airport,VYSW,0.37618291853112734
Antonio Maceo International Airport,MUCU,0.37598493147799744
Røst Airport,ENRS,0.3758064077728529
Arvidsjaur Airport,ESNX,0.37565442091745394
Hemavan Airport,ESUT,0.37565442091745394
Atlas Brasil Cantanhede Airport,SBBV,0.37548026122654804
Austin Straubel International Airport,KGRB,0.37535816905207414
San Cristóbal Airport,SEST,0.3752300784157735
Simferopol International Airport,UKFF,0.37509694569833407
Can Tho International Airport,VVCT,0.37503696515691026
Herat Airport,OAHR,0.3747492597530867
Quesnel Airport,CYQZ,0.3744808330586185
London Airport,CYXU,0.3742953210969302
Banak Airport,ENNA,0.3739794201584066
Blackpool International Airport,EGNH,0.37350343587131984
Araracuara Airport,SKAC,0.3734898808570933
Robin Hood Doncaster Sheffield Airport,EGCN,0.37345867497770757
Bismarck Municipal Airport,KBIS,0.3730774838641556
General Santos International Airport,RPMR,0.3729458388368524
Begishevo Airport,UWKE,0.3724456305845365
Valley International Airport,KHRL,0.3722233232361383
Memanbetsu Airport,RJCM,0.3721931338295691
Aitutaki Airport,NCAI,0.3718491914699139
Noyabrsk Airport,USRO,0.3716064789203847
San Pedro Airport,MZSP,0.37120073648806623
Simón Bolívar International Airport,SKSM,0.3711345369127091
Diyarbakir Airport,LTCC,0.37098529847724776
Leh Kushok Bakula Rimpochee Airport,VILH,0.3707089168270051
Cabo Frio Airport,SBCB,0.3703539386564425
Hasvik Airport,ENHK,0.37021831655880516
Tri-Cities Regional TN/VA Airport,KTRI,0.3694382689033694
Yibin Caiba Airport,ZUYB,0.3693876431175514
Kowanyama Airport,YKOW,0.3693448695449824
Pormpuraaw Airport,YPMP,0.3693448695449824
Grafton Airport,YGFN,0.36898193059409296
Jining Qufu Airport,ZLJN,0.368953401352686
Governor's Harbour Airport,MYEM,0.36888205079371483
Gerrard Smith International Airport,MWCB,0.3687757946430553
Malanje Airport,FNMA,0.36862013545837774
Saurimo Airport,FNSA,0.36862013545837774
Morondava Airport,FMMV,0.3685329098368635
Tôlanaro Airport,FMSD,0.3685329098368635
Cocos (Keeling) Islands Airport,YPCC,0.36840459427027844
Maturín Airport,SVMT,0.36829691684798094
Mayor Buenaventura Vivas International Airport,SVSO,0.36829691684798094
Kayseri Erkilet Airport,LTAU,0.36811782485051003
Long Lellang Airport,WBGF,0.367926085817201
Long Seridan Airport,WBGI,0.367926085817201
Bario Airport,WBGZ,0.367926085817201
Long Akah Airport,WBGL,0.367926085817201
Querétaro Intercontinental Airport,MMQT,0.36760497140025444
Kamloops Airport,CYKA,0.367496879441531
Port Menier Airport,CYPN,0.36714891989495757
Aomori Airport,RJSA,0.3669527228833771
Wolter Monginsidi Airport,WAWW,0.3666542940090668
Mountain Village Airport,PAMO,0.36650349944271027
Chadron Municipal Airport,KCDR,0.3664827791331745
Fayetteville Regional Grannis Field,KFAY,0.3664098151129381
Enua Airport,NCAT,0.3660439430615433
Hermanos Serdán International Airport,MMPB,0.36578024240052914
Kruger Mpumalanga International Airport,FAKN,0.3655906878841769
Choibalsan Airport,ZMCD,0.36508435735195255
Béziers-Vias Airport,LFMU,0.3650623542764062
Hermes Quijada International Airport,SAWE,0.36501449631562827
Mário de Almeida Franco Airport,SBUR,0.36454038745188233
Lodwar Airport,HKLO,0.3641178437052625
Daniel Z. Romualdez Airport,RPVA,0.36407838576164525
General Urquiza Airport,SAAP,0.3637075265255333
Sauce Viejo Airport,SAAV,0.3637075265255333
Teniente Benjamin Matienzo Airport,SANT,0.3637075265255333
Domingo Faustino Sarmiento Airport,SANU,0.3637075265255333
Gustavo Vargas Airport,SKTM,0.36368138774969505
Los Colonizadores Airport,SKSA,0.36368138774969505
Polyarny Airport,UERP,0.36360614331447677
Soyo Airport,FNSO,0.3635354338301166
Professor Urbano Ernesto Stumpf Airport,SBSJ,0.3629752073184074
"Ørsta-Volda Airport, Hovden",ENOV,0.36288867689760307
Beloyarskiy Airport,USHY,0.3628832997769771
Nain Airport,CYDP,0.3628656712458036
Jizan Regional Airport,OEGN,0.36199289232812343
Caçador Airport,SBCD,0.36195344822692715
Smithers Airport,CYYD,0.36190978955617104
Poitiers-Biard Airport,LFBI,0.36126074819301696
Limnos Airport,LGLM,0.3606037509929618
Kramfors Sollefteå Airport,ESNK,0.36016635209023184
Salalah Airport,OOSA,0.3599975632065878
German Olano Airport,SKPC,0.3599591998515589
Obando Airport,SKPD,0.3599591998515589
Paro Airport,VQPR,0.3594522530785493
Marina Di Campo Airport,LIRJ,0.3592731292882986
Lewiston Nez Perce County Airport,KLWS,0.3586399857904388
Madurai Airport,VOMD,0.3585737805404625
Kulob Airport,UTDK,0.35774344886840437
Inhambane Airport,FQIN,0.35695382733620223
Ain Arnat Airport,DAAS,0.3563229453734552
Eday Airport,EGED,0.3563008650415176
Lanseria Airport,FALA,0.35588915608980237
Yelizovo Airport,UHPP,0.3551984738371205
Fort Simpson Airport,CYFS,0.35503932106389086
Tshikapa Airport,FZUK,0.3550353747233112
China Bay Airport,VCCT,0.3550231198057133
Bram Fischer International Airport,FABL,0.3549715403250945
Gander International Airport,CYQX,0.35468454120874865
Nyagan Airport,USHN,0.3545483245165507
La Palma Airport,GCLA,0.3544869693164897
Albury Airport,YMAY,0.35435361043077873
Coffs Harbour Airport,YSCH,0.35435361043077873
Kefallinia Airport,LGKF,0.35385915685808994
Albany Airport,YABA,0.3535087533380358
Busselton Regional Airport,YBLN,0.3535087533380358
Saarbrücken Airport,EDDR,0.3528054498026984
Dachuan Airport,ZUDX,0.352442053141028
Navoi Airport,UTSA,0.35216019874712085
Mid Delta Regional Airport,KGLH,0.3521196490782779
Bathurst Airport,YBTH,0.35207178914996895
Griffith Airport,YGTH,0.35207178914996895
Narrandera Airport,YNAR,0.35207178914996895
Parkes Airport,YPKS,0.35207178914996895
Palmar Sur Airport,MRPM,0.35196328196838955
Alakanuk Airport,PAUK,0.3519116767572743
Mc Allen Miller International Airport,KMFE,0.3518785096701644
Jiayuguan Airport,ZLJQ,0.351600277882594
Vieques Airport,TJCG,0.35159797620419747
Sultan Abdul Halim Airport,WMKA,0.35147155991490747
Cassidy International Airport,PLCH,0.3510783831006838
Ignatyevo Airport,UHBB,0.350881686583266
Vunisea Airport,NFKD,0.3508183277326612
Labasa Airport,NFNL,0.3508183277326612
Zaragoza Air Base,LEZG,0.3501563243325526
Port Hardy Airport,CYZT,0.3501558910736883
Kōchi Ryōma Airport,RJOK,0.3501409612784905
Jodhpur Airport,VIJO,0.3497171152727658
Watertown Regional Airport,KATY,0.3494223127843262
In Aménas Airport,DAUZ,0.3491655476460461
Mário Ribeiro Airport,SBMK,0.3491189405526299
Montgomery Regional (Dannelly Field) Airport,KMGM,0.34901232979288654
Sir Bani Yas Airport,OMBY,0.3487635453925677
Chicago Rockford International Airport,KRFD,0.34868458151756804
Comiso Airport,LICB,0.3484542175866734
Ardabil Airport,OITL,0.3482657763146607
New Bedford Regional Airport,KEWB,0.34813294576540776
Edward Bodden Airfield,MWCL,0.3477451128073141
Luoyang Airport,ZHLY,0.3474790208324801
Dubbo City Regional Airport,YSDU,0.3470884812427481
Xoxocotlán International Airport,MMOX,0.3469610421764016
Camilo Daza International Airport,SKCC,0.3464565338836875
Fatmawati Soekarno Airport,WIPL,0.3461807339786691
Argyle International Airport,TVSA,0.3459301156961079
Wuhai Airport,ZBUH,0.3458463202632152
Osmany International Airport,VGSY,0.34571629339417087
Bartolomeu Lisandro Airport,SBCP,0.34570178905138943
Astypalaia Airport,LGPL,0.3455613230121975
Orenburg Central Airport,UWOO,0.34552460203946567
Gaspé (Michel-Pouliot) Airport,CYGP,0.3452966908949393
Misima Island Airport,AYMS,0.3443014782313315
South Arkansas Regional At Goodwin Field,KELD,0.34428099164214215
Presidente João Batista Figueiredo Airport,SWSI,0.34392677162288576
Gazipaşa Airport,LTGP,0.3438917846589391
Elazığ Airport,LTCA,0.34326495088627124
Maquehue Airport,SCTC,0.34318373247835815
Axum Airport,HAAX,0.34308919022009854
Gonder Airport,HAGN,0.34308919022009854
Qiqihar Sanjiazi Airport,ZYQQ,0.34259168279156377
Clayton J Lloyd International Airport,TQPF,0.34177377269177306
Batumi International Airport,UGSB,0.34177133364293844
Elmira Corning Regional Airport,KELM,0.3417513995450166
Corvo Airport,LPCR,0.34168231071654936
Usiminas Airport,SBIP,0.3404953351261105
High Level Airport,CYOJ,0.34020966051376983
Rainbow Lake Airport,CYOP,0.34020966051376983
Mattala Rajapaksa International Airport,VCRI,0.34020231551217445
Bunia Airport,FZKA,0.33946428656916133
Nikolai Airport,PAFS,0.3393151302558929
Northwest Florida Beaches International Airport,KECP,0.33913344894305353
Ourilândia do Norte Airport,SDOW,0.3391019370394412
Santa Fe Municipal Airport,KSAF,0.3390020834751716
Zhob Airport,OPZB,0.3383518911733259
Augusta Regional At Bush Field,KAGS,0.33824318023847966
Albert J Ellis Airport,KOAJ,0.33824318023847966
Altamira Airport,SBHT,0.3378780808793489
Moranbah Airport,YMRB,0.33746327010066285
Spring Point Airport,MYAP,0.33728084315788054
Colonel Hill Airport,MYCI,0.33728084315788054
Inagua Airport,MYIG,0.33728084315788054
Mayaguana Airport,MYMM,0.33728084315788054
Cabo Velas Airport,MRCV,0.3370935348396413
Innsbruck Airport,LOWI,0.3369122357294776
Pico Airport,LPPI,0.33685819182242976
Gobernador Horacio Guzman International Airport,SASJ,0.33680368201147076
Catumbela Airport,FNCT,0.33603884758624303
Kuito Airport,FNKU,0.33603884758624303
Presidente Nicolau Lobato International Airport,WPDL,0.33603154329283863
Gan International Airport,VRMG,0.3352881176792576
Padre Aldamiz International Airport,SPTU,0.33521821484321473
Gillam Airport,CYGX,0.33516593886483215
Churchill Falls Airport,CZUM,0.33513844425708594
Amborovy Airport,FMNM,0.3347682129344169
Assiut International Airport,HEAT,0.33454376440326566
Kushiro Airport,RJCK,0.3345293633324065
Guarani International Airport,SGES,0.3344843940341192
Jinchuan Airport,ZLJC,0.33390132577301357
Bijie Feixiong Airport,ZUBJ,0.33389791825166565
Niagara Falls International Airport,KIAG,0.3337946429553403
Kandahar Airport,OAKN,0.33372952377921505
Bolshoye Savino Airport,USPP,0.3335949013111837
Oranjemund Airport,FYOG,0.3335176010627782
Porbandar Airport,VAPR,0.33328796533359184
Lord Howe Island Airport,YLHI,0.33218570576654594
Nanyang Jiangying Airport,ZHNY,0.33182899112457054
Josefa Camejo International Airport,SVJC,0.3313985233766232
Frank Miloye Milenkowichi–Marília State Airport,SBML,0.33103071805852
Dera Ismael Khan Airport,OPDI,0.3309488543825552
"Szczecin-Goleniów ""Solidarność"" Airport",EPSC,0.3308889492285506
Meadows Field,KBFL,0.33086441968593944
Dipolog Airport,RPMG,0.3308590040404084
Minot International Airport,KMOT,0.33005397591778235
Westerland Sylt Airport,EDXW,0.33002041505861257
Conceição do Araguaia Airport,SBAA,0.32960707913113585
Soummam Airport,DAAE,0.32951847425336933
Zenata – Messali El Hadj Airport,DAON,0.32951847425336933
Beaver Airport,PAWB,0.32900366252833685
Central Airport,PACE,0.32900366252833685
Healy River Airport,PAHV,0.32900366252833685
Manley Hot Springs Airport,PAML,0.32900366252833685
Kasigluk Airport,PFKA,0.32897533801284995
Napakiak Airport,PANA,0.32897533801284995
Samaná El Catey International Airport,MDCY,0.3288533869657854
Point Lay LRRS Airport,PPIZ,0.32856939273683416
Urmia Airport,OITR,0.3281171591596094
Castres-Mazamet Airport,LFCK,0.3280913194738415
Chios Island National Airport,LGHI,0.32785624120985063
Jumandy Airport,SEJD,0.3276600156349478
Charles M. Schulz Sonoma County Airport,KSTS,0.327606558167701
Kegaska Airport,CTK6,0.32753110041947947
Hanamaki Airport,RJSI,0.3274535247040893
Örebro Airport,ESOE,0.32741302442552495
Stewart International Airport,KSWF,0.3273671545728041
Bathurst Airport,CZBF,0.3268576033612031
Barnstable Municipal Boardman Polando Field,KHYA,0.3265845209474305
Toledo Express Airport,KTOL,0.32648205996104457
Sayun International Airport,OYSY,0.3263865963114797
Labuan Airport,WBKL,0.3261526494447218
Sultan Iskandar Muda International Airport,WITT,0.3260063518418685
Xilinhot Airport,ZBXH,0.32571651971114196
Surat Thani Airport,VTSB,0.32562679538263994
Ravensthorpe Airport,YNRV,0.325320302192398
Bogashevo Airport,UNTT,0.32501205924857324
Mariscal Lamar Airport,SECU,0.3249982998064378
Miyako Airport,ROMY,0.3245030091775363
Daegu Airport,RKTN,0.32441616155104325
Hugo Cantergiani Regional Airport,SBCX,0.32400251281654174
John C. Munro Hamilton International Airport,CYHM,0.32343527927042137
Gu-Lian Airport,ZYMH,0.3233344330310043
Fort Chipewyan Airport,CYPY,0.3232351194070263
Memorial Field,KHOT,0.3232221169122396
Valle del Fuerte International Airport,MMLM,0.32295590358165605
Guangyuan Airport,ZUGU,0.3229290579293763
Lafayette Regional Airport,KLFT,0.3228290975052072
Monroe Regional Airport,KMLU,0.3228290975052072
Robert Gray  Army Air Field Airport,KGRK,0.3228290975052072
Alexandria International Airport,KAEX,0.3228290975052072
Ulanhot Airport,ZBUL,0.3226742512995179
Jiagedaqi Airport,ZYJD,0.3221742066515893
Sara Airport,NVSH,0.3221211650511081
Maewo-Naone Airport,NVSN,0.3221211650511081
Walaha Airport,NVSW,0.3221211650511081
Sibulan Airport,RPVD,0.3218609174622055
Godofredo P. Ramos Airport,RPVE,0.3218609174622055
Bancasi Airport,RPME,0.3218609174622055
Legazpi City International Airport,RPLP,0.3218609174622055
Labo Airport,RPMO,0.3218609174622055
Liberal Mid-America Regional Airport,KLBL,0.32164287886178006
Dodge City Regional Airport,KDDC,0.32164287886178006
Kadhdhoo Airport,VRMK,0.3214620376667967
Kooddoo Airport,VRMO,0.3214620376667967
Ciudad Obregón International Airport,MMCN,0.32142156223424717
Guanambi Airport,SNGI,0.32141875488819377
Mataveri Airport,SCIP,0.3213444238409352
Tri-State/Milton J. Ferguson Field,KHTS,0.32132686817939254
Lien Khuong Airport,VVDL,0.32132195570203254
Port Sudan New International Airport,HSPN,0.3212190680040985
Abraham Lincoln Capital Airport,KSPI,0.3209641341044856
Cotopaxi International Airport,SELT,0.320682853459087
South Caicos Airport,MBSC,0.32064781741746434
Antonio Narino Airport,SKPS,0.3205739992113408
Changde Airport,ZGCD,0.3204805747263827
São Tomé International Airport,FPST,0.32040355237888896
Van Ferit Melen Airport,LTCI,0.32019343869001654
Kalamazoo Battle Creek International Airport,KAZO,0.3200703067585558
California Redwood Coast-Humboldt County Airport,KACV,0.31988141762952965
Dehradun Airport,VIDN,0.3198769168433693
General Guadalupe Victoria International Airport,MMDO,0.3196711881961602
Dharavandhoo Airport,VRMD,0.319404676745417
King Island Airport,YKII,0.31934937106145433
Dourados Airport,SSDO,0.3193366568722892
Fujairah International Airport,OMFJ,0.3193259671507374
Usinsk Airport,UUYS,0.31889828312057056
Brive Souillac Airport,LFSL,0.31854779251627424
Nouadhibou International Airport,GQPP,0.31816322297258637
Diqing Airport,ZPDQ,0.31771085490100115
General Rivadeneira Airport,SETN,0.31741050002856647
Torsby Airport,ESST,0.3173389955573143
Borlange Airport,ESSD,0.31728427865416997
Walvis Bay Airport,FYWB,0.31718841458542957
New Castle Airport,KILG,0.31709120628062254
Alberto Alcolumbre Airport,SBMQ,0.3169937073874583
Grande Prairie Airport,CYQU,0.3167479359494025
Hanimaadhoo Airport,VRMH,0.31665902213258773
Rijeka Airport,LDRI,0.31651295958237396
Hagfors Airport,ESOH,0.31628146138375446
Aurangabad Airport,VAAU,0.3162656175696998
Vadodara Airport,VABO,0.3162656175696998
Cincinnati Municipal Airport Lunken Field,KLUK,0.31626359433173534
Proserpine Whitsunday Coast Airport,YBPN,0.3162067060713746
Karshi Khanabad Airport,UTSL,0.3160544682011543
Buluh Tumbang (H A S Hanandjoeddin) Airport,WIOD,0.31597238084180906
Kumasi Airport,DGSI,0.31581686181297297
Erzurum International Airport,LTCE,0.315544603295295
Mora Airport,ESKM,0.3154961026750407
Sveg Airport,ESND,0.3154961026750407
Pobedilovo Airport,USKK,0.31536177586964836
Florø Airport,ENFL,0.31531712987339644
Cabinda Airport,FNCA,0.3149937630611941
Hotan Airport,ZWTN,0.31499028011498587
Kuantan Airport,WMKD,0.3149678882258333
Falls International Airport,KINL,0.3146419596701592
Brainerd Lakes Regional Airport,KBRD,0.3146419596701592
Rhinelander Oneida County Airport,KRHI,0.3146419596701592
Ford Airport,KIMT,0.3146419596701592
Juan Pablo Pérez Alfonso Airport,SVVG,0.3146039653752687
Venango Regional Airport,KFKL,0.31417215614491234
Bradford Regional Airport,KBFD,0.31417215614491234
DuBois Regional Airport,KDUJ,0.31417215614491234
Chautauqua County-Jamestown Airport,KJHW,0.31417215614491234
Cranbrook/Canadian Rockies International Airport,CYXC,0.3140940503524899
Kzyl-Orda Southwest Airport,UAOO,0.3139487030866937
Kinmen Airport,RCBS,0.31328230054759715
Makung Airport,RCQC,0.31328230054759715
Jiuhuashan Airport,ZSJH,0.31296267615602574
Mardin Airport,LTCR,0.31294359536326904
Glacier Park International Airport,KGPI,0.3127392157037604
Şanlıurfa GAP Airport,LTCS,0.312575525048286
Eelde Airport,EHGG,0.312558269950537
Dali Airport,ZPDL,0.3121275575157112
Gode Airport,HAGO,0.3116511675368603
Cascavel Airport,SBCA,0.31149508807092957
Fukue Airport,RJFE,0.31062753301613283
Lichinga Airport,FQLC,0.31043254245951885
Moruya Airport,YMRY,0.3102060568839642
Vaasa Airport,EFVA,0.31005622362795404
Gamal Abdel Nasser Airport,HLGN,0.30983262478127405
John Murtha Johnstown Cambria County Airport,KJST,0.30941209714109275
Altoona Blair County Airport,KAOO,0.30941209714109275
Capitán de Av. Emilio Beltrán Airport,SLGY,0.3092960807612036
Capitán Av. Selin Zeitun Lopez Airport,SLRI,0.3092960807612036
Molokai Airport,PHMK,0.3091646324906133
Dunhuang Airport,ZLDH,0.30912607498115674
Shageluk Airport,PAHX,0.30836880481881856
Chuathbaluk Airport,PACH,0.30836880481881856
Saratov Central Airport,UWSS,0.3080245030087855
Hyakuri Airport,RJAH,0.3078055436724181
Ha'il Airport,OEHL,0.3077073575493788
Yamagata Airport,RJSC,0.30760092866823513
Gillette Campbell County Airport,KGCC,0.30680516568767474
Southwest Wyoming Regional Airport,KRKS,0.30680516568767474
Dawson Creek Airport,CYDQ,0.3063791586722924
Karlovy Vary International Airport,LKKV,0.3062615967270887
Pointe Vele Airport,NLWF,0.30581729966659
Kittilä Airport,EFKT,0.30565340569355237
Learmonth Airport,YPLM,0.3054815506053947
Geraldton Airport,YGEL,0.3054815506053947
Paraburdoo Airport,YPBO,0.3054815506053947
Klagenfurt Airport,LOWK,0.3054395602027846
North Central West Virginia Airport,KCKB,0.3052302052250801
Akanu Ibiam International Airport,DNEN,0.30510103629959223
Thandwe Airport,VYTD,0.30477773421849846
Qianjiang Wulingshan Airport,ZUQJ,0.3046635576231727
Rubem Berta Airport,SBUG,0.30455849691988784
Bugulma Airport,UWKB,0.30449174426550124
Capitan Nicolas Rojas Airport,SLPO,0.30428637323510344
Invercargill Airport,NZNV,0.3042120166311733
Durango La Plata County Airport,KDRO,0.3040087480995685
Youngstown Warren Regional Airport,KYNG,0.303656772655375
Shanhaiguan Airport,ZBSH,0.3034474951490725
Cherif Al Idrissi Airport,GMTA,0.30312975235503486
Itaituba Airport,SBIH,0.3030978852420866
Weifang Airport,ZSWF,0.30268965241287427
Arenal Airport,MRAN,0.3025497244812016
Drake Bay Airport,MRDK,0.3025497244812016
Taupo Airport,NZAP,0.30249499686520953
Gisborne Airport,NZGS,0.30249499686520953
Whangarei Airport,NZWR,0.30249499686520953
San Salvador Airport,MYSM,0.30241857721433685
Mbuji Mayi Airport,FZWA,0.3019396859583632
Kokkola-Pietarsaari Airport,EFKK,0.30167097329543124
Wagga Wagga City Airport,YSWG,0.3015815233800262
Birchwood Airport,PABV,0.3015598599558425
Helena Regional Airport,KHLN,0.30118255690899476
Tambolaka Airport,WADT,0.30116781827996975
Mazar I Sharif Airport,OAMS,0.30116180335732123
Alexander the Great International Airport,LGKV,0.3011114487486292
Pori Airport,EFPO,0.3003000513577204
Fredericton Airport,CYFC,0.2994272806471666
Phitsanulok Airport,VTPP,0.2992743483753513
Bratsk Airport,UIBB,0.2990305932581358
Idaho Falls Regional Airport,KIDA,0.2985803588168566
Paraparaumu Airport,NZPP,0.2981479445741751
Oriximiná Airport,SNOX,0.2981442343528373
Kangiqsualujjuaq (Georges River) Airport,CYLU,0.2981264475962084
Fukushima Airport,RJSF,0.2978443068133291
Anqing Tianzhushan Airport,ZSAQ,0.2978089073866411
Tobago-Crown Point Airport,TTCP,0.2976581823891372
Muan International Airport,RKJB,0.29753694951017945
Takapoto Airport,NTGT,0.2973909407580897
Lublin Airport,EPLB,0.2973677351732367
Abakan Airport,UNAA,0.2970525072276215
Uru Harbour Airport,AGAT,0.29697736064266245
Fera/Maringe Airport,AGGF,0.29697736064266245
Santa Cruz/Graciosa Bay/Luova Airport,AGGL,0.29697736064266245
Rennell/Tingoa Airport,AGGR,0.29697736064266245
Marau Airport,AGGU,0.29697736064266245
Dimokritos Airport,LGAL,0.2963757724721649
L'Espérance Airport,TFFG,0.2955566708860522
Bakalalan Airport,WBGQ,0.29545943903723154
Ikaria Airport,LGIK,0.29534540242445323
Kerry Airport,EIKY,0.2951169540262499
Savannakhet Airport,VLSK,0.29502801259833544
Humberside Airport,EGNJ,0.29473425200128234
Ubon Ratchathani Airport,VTUU,0.29429854659810484
Cherry Capital Airport,KTVC,0.2938410662488678
Central Wisconsin Airport,KCWA,0.2938410662488678
Marsa Alam International Airport,HEMA,0.29381702521874437
Xingyi Airport,ZUYI,0.2937079504839877
Åre Östersund Airport,ESNZ,0.2931687013496439
Fort Smith Regional Airport,KFSM,0.29314313240639156
Ronneby Airport,ESDF,0.29300587845794995
Kalmar Airport,ESMQ,0.29300587845794995
Ängelholm-Helsingborg Airport,ESTA,0.29300587845794995
Metz-Nancy-Lorraine Airport,LFJL,0.2929090182868626
Qingyang Airport,ZLQY,0.2928257678159446
Co Ong Airport,VVCS,0.29218385542518593
MBS International Airport,KMBS,0.29195481206610624
Hodeidah International Airport,OYHD,0.29160634192014995
Yan'an Ershilipu Airport,ZLYA,0.2915161126378973
Ji-Paraná Airport,SWJI,0.2914809128948487
Mariehamn Airport,EFMA,0.29145622334303023
Los Alamitos Army Air Field,KSLI,0.29137158570780913
Saint-Étienne-Bouthéon Airport,LFMH,0.29123892723668726
Red Deer Regional Airport,CYQF,0.2907277745431523
Cat Bi International Airport,VVCI,0.29015021742699765
Central Nebraska Regional Airport,KGRI,0.2900595405446078
Charlottetown Airport,CYYG,0.28999206546034323
Phu Bai Airport,VVPB,0.28970877826935987
Izhevsk Airport,USII,0.2896637218159511
Gibraltar Airport,LXGB,0.2896264516461054
Reggio Calabria Airport,LICR,0.28926348645218747
Uytash Airport,URML,0.2891599687665254
Gwangju Airport,RKJJ,0.28873522225090986
Mörön Airport,ZMMN,0.28863048543996056
Summer Beaver Airport,CJV7,0.28860108282453595
